09:07:54,OIL,SELL,30100,15.6,0.6451638,0,599700
09:07:59,NDN,BUY,33600,23.9,2.575109,0,368900
09:08:10,IDC,BUY,11900,69,0.2906932,0.09999847,81900
09:08:12,PVS,SELL,48400,30.5,0,0.1000004,893100
09:08:28,CEO,BUY,15000,11.7,0.862064,0,50900
09:08:29,OIL,SELL,10200,15.6,0.6451638,0,619900
09:08:35,BSR,BUY,22500,24.5,-0.8097197,0,760400
09:08:38,NDN,BUY,13000,23.9,2.575109,0,406300
09:08:38,SHS,BUY,10000,38,0.795754,0,109700
09:08:40,PVS,SELL,10000,30.5,0,0,919300
09:08:44,OIL,BUY,19200,15.6,0.6451638,0,640100
09:08:53,BSR,BUY,14300,24.5,-0.8097197,0,777300
09:09:00,CEO,BUY,15000,11.7,0.862064,0,69700
09:09:01,PVS,SELL,10000,30.5,0,0,953000
09:09:12,MBS,SELL,12000,34.7,1.461988,0,126200
09:09:17,BSR,SELL,77900,24.4,-1.214579,0,870300
09:09:19,OIL,SELL,30000,15.6,0.6451638,0,676700
09:09:29,PVS,BUY,30000,30.6,0.3278701,0,985700
09:09:31,BSR,BUY,10100,24.5,-0.8097197,0,881700
09:09:35,OIL,SELL,22700,15.6,0.6451638,0,699500
09:09:40,OIL,SELL,20500,15.6,0.6451638,0,720000
09:09:42,BSR,BUY,13000,24.5,-0.8097197,0,895300
09:09:51,OIL,SELL,12500,15.6,0.6451638,0,732500
09:09:53,CEO,BUY,10000,11.7,0.862064,0,92800
09:09:58,PVS,SELL,45000,30.5,0,0,1044900
09:10:03,BSR,SELL,30000,24.4,-1.214579,0,936700
09:10:03,OIL,SELL,24600,15.6,0.6451638,0,757100
09:10:05,CEO,BUY,39300,11.7,0.862064,0,137100
09:10:14,OIL,BUY,11600,15.6,0.6451638,0,771200
09:10:24,SHS,BUY,34000,38,0.795754,0,153800
09:10:31,OIL,SELL,10500,15.6,0.6451638,0,781700
09:10:33,PVS,SELL,30500,30.4,-0.3278701,-0.1000004,1097400
09:10:35,ABB,BUY,10800,21.7,0.9302361,0,100100
09:10:44,ABB,BUY,10000,21.7,0.9302361,0,110100
09:10:46,NDN,BUY,10000,24,3.004295,0.1000004,473600
09:10:49,TNG,SELL,10000,32.6,1.557632,-0.1000023,88000
09:10:51,PVS,BUY,14800,30.4,-0.3278701,0,1132700
09:10:56,OIL,SELL,20000,15.6,0.6451638,0,804300
09:10:58,BVB,BUY,22000,20.9,0.966178,0,90400
09:11:09,BSR,SELL,19000,24.4,-1.214579,0,968700
09:11:16,BSR,SELL,10000,24.4,-1.214579,0,978700
09:11:16,OIL,SELL,30000,15.6,0.6451638,0,834300
09:11:21,SHS,BUY,10000,38,0.795754,0,171700
09:11:23,MSR,BUY,10000,26.9,2.28137,0,93200
09:11:28,BSR,SELL,16500,24.4,-1.214579,0,995200
09:11:30,CEO,SELL,79200,11.7,0.862064,0,217400
09:11:32,BSR,SELL,10000,24.4,-1.214579,0,1005700
09:11:32,NDN,BUY,30000,23.9,2.575109,0,528100
09:11:35,ABB,BUY,10100,21.7,0.9302361,0,125200
09:11:47,BVB,SELL,11400,20.9,0.966178,0,108000
09:11:47,CEO,SELL,10100,11.6,0,-0.09999943,230500
09:11:52,OIL,SELL,20000,15.6,0.6451638,-0.09999943,858900
09:12:03,PVS,BUY,12000,30.4,-0.3278701,0,1195700
09:12:12,BCC,BUY,11000,26.4,1.149422,0.1000004,28400
09:12:22,PVS,BUY,46500,30.4,-0.3278701,0,1249500
09:12:22,SHS,BUY,20000,38,0.795754,0,198400
09:12:36,OIL,SELL,10000,15.6,0.6451638,0,870100
09:12:40,IDC,BUY,10000,69.5,1.017437,0,154700
09:12:49,BSR,SELL,33100,24.4,-1.214579,0,1065300
09:12:59,NDN,BUY,23000,23.9,2.575109,0,574800
09:13:01,ABB,BUY,20000,21.7,0.9302361,0,145400
09:13:17,OIL,SELL,50000,15.6,0.6451638,0,923500
09:13:19,OIL,BUY,135600,15.7,1.290321,0.09999943,1059100
09:13:21,MBS,SELL,10000,34.5,0.8771907,-0.09999847,186300
09:13:21,PVS,BUY,13900,30.4,-0.3278701,0,1284100
09:13:35,MBS,SELL,10000,34.5,0.8771907,0,196300
09:13:37,NDN,BUY,15000,23.9,2.575109,0,603100
09:13:44,BSR,SELL,40000,24.4,-1.214579,0,1126100
09:13:49,OIL,SELL,19400,15.7,1.290321,0,1083500
09:13:51,NDN,BUY,10500,23.9,2.575109,0,620200
09:13:51,OIL,BUY,10600,15.7,1.290321,0,1094100
09:13:51,PVS,BUY,13000,30.5,0,0.1000004,1313400
09:13:58,PVS,SELL,10000,30.4,-0.3278701,0,1324600
09:14:07,MSR,BUY,10200,26.9,2.28137,0,113900
09:14:09,CEO,BUY,99700,11.8,1.724136,0,341100
09:14:31,BSR,SELL,11300,24.4,-1.214579,0,1161000
09:14:36,SHS,BUY,13000,38,0.795754,0,230800
09:14:45,AAV,SELL,10100,28,0,-0.1000004,132300
09:14:45,PVS,SELL,13000,30.4,-0.3278701,0,1341300
09:14:54,BSR,BUY,20000,24.4,-1.214579,0,1188700
09:14:56,IDC,BUY,15000,69.5,1.017437,0,193800
09:15:08,AAA,BUY,125800,17.25,0.8771907,0,125800
09:15:08,ACB,BUY,66200,31.65,0.7961783,0,66200
09:15:08,AGG,SELL,13100,48.5,-0.2057582,0,13100
09:15:08,AGR,BUY,38100,17.3,0.5813864,0,38100
09:15:08,BFC,BUY,12400,36.8,1.517239,0,12400
09:15:08,BMI,SELL,28600,45.1,-1.528386,0,28600
09:15:08,BVH,SELL,43500,64.9,0,0,43500
09:15:08,CII,BUY,57100,22.4,0.9008957,0,57100
